Tiempo,Carga (q),Corriente (i)
4.354354354354355,0.0024595354908209677,-0.11972716246598629
4.364364364364365,0.001259721416434011,-0.11997008331263513
4.374374374374375,5.824481317680925e-05,-0.12005929262977422
4.384384384384385,-0.0011433548338605237,-0.11999467925913442
4.394394394394395,-0.0023435380234518898,-0.11977632584045904
4.404404404404405,-0.003540767096745236,-0.11940451191863152
4.414414414414415,-0.004733508120729792,-0.11887971636541307
4.424424424424425,-0.0059202329393812725,-0.11820261135367158
4.434434434434435,-0.007099421131445632,-0.11737406361216778
4.444444444444445,-0.008269561959336971,-0.1163951367285964
4.454454454454455,-0.009429156218201507,-0.1152670848391802
4.464464464464465,-0.010576718194912722,-0.1139913521078098
4.474474474474475,-0.011710777700373678,-0.11256957497482609
4.484484484484485,-0.012829881763384995,-0.11100357516777097
4.494494494494495,-0.013932596508015474,-0.10929535726198385
4.504504504504505,-0.01501750926104836,-0.10744711116866934
4.514514514514515,-0.016083230057415007,-0.10546120504392754
4.524524524524525,-0.017128393330052984,-0.10334018109120136
4.534534534534535,-0.018151660162879352,-0.10108675768405294
4.544544544544545,-0.01915171967463118,-0.09870382256248429
4.554554554554555,-0.020127290412159743,-0.09619442652921696
4.564564564564565,-0.021077122530244928,-0.09356178397487536
4.574574574574575,-0.021999998991429286,-0.09080926683309823
4.584584584584585,-0.022894737387602244,-0.08794040145026666
4.594594594594595,-0.0237601914339755,-0.08495886361820386
4.604604604604605,-0.02459525210104938,-0.08186847147151141
4.614614614614615,-0.02539884959891474,-0.07867318406690574
4.624624624624625,-0.026169954216638446,-0.0753770938515036
4.634634634634635,-0.026907577926579863,-0.07198442244738096
4.644644644644645,-0.027610775763605353,-0.06849951579772397
4.654654654654655,-0.02827864648712111,-0.06492683702220187
4.664664664664665,-0.028910334453818576,-0.0612709628081172
4.674674674674675,-0.029505030166550376,-0.05753657566850188
4.684684684684685,-0.030061971498606593,-0.053728458452457606
4.694694694694695,-0.030580444980081046,-0.04985148922358598
4.704704704704705,-0.031059786054500257,-0.0459106333201065
4.714714714714715,-0.03149938038856212,-0.041910938069061196
4.724724724724725,-0.03189866453232316,-0.037857526385906094
4.734734734734735,-0.03225712680725662,-0.03375559032469863
4.744744744744745,-0.03257430765010648,-0.029610383563743445
4.754754754754755,-0.03284980051487006,-0.02542721534472432
4.764764764764765,-0.03308325211813853,-0.021211443397628926
4.774774774774775,-0.03327436316311962,-0.016968467319264123
4.784784784784785,-0.03342288843968192,-0.012703721465544038
4.794794794794795,-0.03352863743432461,-0.00842266776429696
4.804804804804805,-0.03359147421136034,-0.004130790655138301
4.814814814814815,-0.03361131805431968,0.00016641424429195313
4.824824824824825,-0.03358814312571566,0.004463442973981631
4.834834834834835,-0.03352197874931534,0.008754791999621047
4.844844844844845,-0.0334129092749315,0.013034964448893665
4.854854854854855,-0.03326107401119392,0.017298478874687207
4.864864864864865,-0.033066667090700386,0.021539873483722098
4.874874874874875,-0.03282993712771737,0.02575371692971066
4.884884884884885,-0.03255118694125967,0.029934612223025008
4.894894894894895,-0.03223077319243324,0.03407720428811127
4.904904904904905,-0.031869105671388856,0.03817619015509639
4.914914914914915,-0.031466647597825165,0.0422263136729091
4.924924924924925,-0.031023913676049283,0.046222392873636775
4.934934934934935,-0.030541471043711237,0.05015930511434842
4.944944944944945,-0.030019936760740093,0.054032012975541645
4.954954954954955,-0.029459978986065578,0.057835551812429616
4.964964964964965,-0.0288623139503587,0.06156505464983544
4.974974974974975,-0.028227707430513803,0.06521573988801699
4.984984984984985,-0.02755697104868767,0.06878293719010405
4.994994994994995,-0.02685096442223026,0.07226207211486776
5.005005005005005,-0.026110590922705304,0.07564869107206433
